wine,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,ph,sulphates,alcohol,quality
3900,0.39240506329113917,0.2810810810810811,0.08130081300813008,0.04447852760736197,0.12455516014234877,0.05226480836236934,0.12529002320185612,0.1270483902062871,0.24999999999999956,0.19767441860465118,0.1983471074380163,0.0
1428,0.5443037974683542,0.10810810810810811,0.3983739837398374,0.007668711656441719,0.08540925266903918,0.09059233449477352,0.16705336426914152,0.10005783689994274,0.24074074074074048,0.5348837209302326,0.39669421487603307,1.0
360,0.3164556962025316,0.17297297297297298,0.26016260162601623,0.21932515337423314,0.13523131672597866,0.18118466898954705,0.35498839907192575,0.18681318681318615,0.5,0.3255813953488372,0.36363636363636354,0.0
4160,0.4430379746835443,0.08648648648648649,0.24390243902439024,0.20092024539877298,0.16725978647686834,0.10801393728222997,0.36890951276102085,0.21476768845190009,0.14814814814814792,0.25581395348837205,0.11570247933884281,1.0
2237,0.3164556962025316,0.2810810810810811,0.16260162601626016,0.21932515337423314,0.1814946619217082,0.12195121951219512,0.35498839907192575,0.21573163678426965,0.36111111111111116,0.26744186046511625,0.165289256198347,0.0
3300,0.4936708860759493,0.1837837837837838,0.30081300813008127,0.006134969325153375,0.12099644128113879,0.027874564459930314,0.16473317865429232,0.08039329091960923,0.3148148148148149,0.18604651162790697,0.5619834710743801,0.0
2500,0.3670886075949366,0.14054054054054055,0.2926829268292683,0.2684049079754601,0.1316725978647687,0.10452961672473868,0.2877030162412993,0.24850588008482788,0.4907407407407409,0.30232558139534876,0.1322314049586777,0.0
3862,0.32911392405063283,0.20540540540540542,0.15447154471544716,0.09202453987730061,0.12811387900355872,0.3344947735191638,0.38515081206496515,0.12589165220744292,0.38888888888888884,0.13953488372093026,0.3471074380165289,0.0
2222,0.5189873417721518,0.4,0.22764227642276424,0.15644171779141106,0.14946619217081852,0.08013937282229966,0.3433874709976798,0.16560632350106275,0.2962962962962963,0.29069767441860456,0.5619834710743801,1.0
4661,0.5189873417721518,0.16216216216216217,0.3333333333333333,0.007668711656441719,0.13879003558718864,0.11498257839721254,0.32714617169373544,0.08810487757856222,0.32407407407407396,0.29069767441860456,0.5289256198347105,0.0
2036,0.22784810126582283,0.20540540540540542,0.26016260162601623,0.00920245398773006,0.1316725978647687,0.0627177700348432,0.3387470997679814,0.1212647002120697,0.9814814814814814,0.22093023255813948,0.36363636363636354,0.0
1744,0.34177215189873406,0.15135135135135136,0.47154471544715443,0.007668711656441719,0.44128113879003567,0.17421602787456447,0.29466357308584684,0.11740890688259142,0.3333333333333335,0.09302325581395349,0.18181818181818166,0.0
126,0.4430379746835443,0.33513513513513515,0.18699186991869918,0.09815950920245399,0.08540925266903918,0.09407665505226481,0.27146171693735494,0.13283208020050097,0.3703703703703707,0.2325581395348837,0.4132231404958677,0.0
4579,0.2658227848101265,0.12972972972972974,0.21138211382113822,0.21625766871165641,0.12811387900355872,0.17770034843205576,0.2691415313225058,0.21698476961634938,0.23148148148148184,0.5465116279069766,0.23140495867768607,0.0
1459,0.5063291139240507,0.032432432432432434,0.3983739837398374,0.0598159509202454,0.13879003558718864,0.08710801393728224,0.2877030162412993,0.1443994601889358,0.46296296296296324,0.2325581395348837,0.4297520661157024,0.0
20,0.29113924050632906,0.6270270270270271,0.39024390243902435,0.00920245398773006,0.07117437722419931,0.09407665505226481,0.15313225058004637,0.04029304029304015,0.5462962962962963,0.19767441860465118,0.7933884297520659,1.0
3088,0.3037974683544303,0.31351351351351353,0.30081300813008127,0.013803680981595092,0.05338078291814948,0.0348432055749129,0.15545243619489557,0.03181029496818866,0.18518518518518512,0.19767441860465118,0.7107438016528926,0.0
3337,0.37974683544303794,0.32432432432432434,0.23577235772357721,0.20015337423312884,0.13879003558718864,0.17421602787456447,0.4176334106728538,0.2068633121264689,0.24074074074074048,0.441860465116279,0.24793388429752072,0.0
4022,0.4177215189873417,0.34594594594594597,0.19512195121951217,0.12116564417177914,0.1637010676156584,0.14982578397212543,0.32946635730858465,0.17640254482359907,0.42592592592592604,0.3488372093023256,0.1983471074380163,0.0
3467,0.34177215189873406,0.17297297297297298,0.21951219512195122,0.14877300613496933,0.13523131672597866,0.18118466898954705,0.4872389791183294,0.19876614613456667,0.2777777777777777,0.26744186046511625,0.1322314049586777,0.0
11,0.5949367088607593,0.16216216216216217,0.3252032520325203,0.05521472392638037,0.09252669039145911,0.05226480836236934,0.23201856148491878,0.14632735685367493,0.3703703703703707,0.3604651162790698,0.28099173553719003,0.0
3706,0.34177215189873406,0.07567567567567568,0.2764227642276423,0.006134969325153375,0.09964412811387902,0.14982578397212543,0.16241299303944312,0.04588394062078294,0.20370370370370372,0.3255813953488372,0.611570247933884,0.0
3066,0.4430379746835443,0.14054054054054055,0.6504065040650406,0.17944785276073622,0.10320284697508897,0.2613240418118467,0.40371229698375866,0.20570657412762827,0.19444444444444464,0.30232558139534876,0.165289256198347,0.0
4148,0.29113924050632906,0.12972972972972974,0.2032520325203252,0.22085889570552147,0.1637010676156584,0.020905923344947737,0.25754060324825984,0.2035858877964145,0.4166666666666665,0.3604651162790698,0.2644628099173554,0.0
1289,0.34177215189873406,0.08648648648648649,0.24390243902439024,0.015337423312883437,0.08896797153024913,0.04529616724738676,0.16009280742459397,0.09427414690572533,0.5925925925925926,0.25581395348837205,0.5289256198347105,0.0
4064,0.20253164556962028,0.21621621621621628,0.17073170731707316,0.015337423312883437,0.0818505338078292,0.07317073170731707,0.17633410672853828,0.060921534605746785,0.6296296296296298,0.2325581395348837,0.743801652892562,0.0
3056,0.37974683544303794,0.21621621621621628,0.3333333333333333,0.012269938650306747,0.02491103202846976,0.013937282229965159,0.10672853828306263,0.03181029496818866,0.38888888888888884,0.20930232558139533,0.8925619834710743,0.0
2761,0.2658227848101265,0.1945945945945946,0.12195121951219512,0.010736196319018405,0.1814946619217082,0.17073170731707318,0.33642691415313225,0.12396375554270378,0.3703703703703707,0.3372093023255814,0.11570247933884281,0.0
905,0.5696202531645569,0.11891891891891893,0.3414634146341463,0.015337423312883437,0.13523131672597866,0.024390243902439025,0.21345707656612528,0.13283208020050097,0.2962962962962963,0.49999999999999994,0.5123966942148759,0.0
4530,0.43037974683544294,0.21621621621621628,0.43902439024390244,0.18865030674846625,0.1423487544483986,0.20905923344947736,0.3561484918793503,0.21765953344900524,0.2962962962962963,0.26744186046511625,0.18181818181818166,0.0
2677,0.29113924050632906,0.1837837837837838,0.25203252032520324,0.03987730061349694,0.07473309608540926,0.10452961672473868,0.32714617169373544,0.058415268941583776,0.40740740740740744,0.1046511627906977,0.6611570247933882,0.0
4675,0.22784810126582283,0.14054054054054055,0.30081300813008127,0.0598159509202454,0.1103202846975089,0.1951219512195122,0.3039443155452436,0.11972238288027626,0.5092592592592595,0.46511627906976744,0.4297520661157024,0.0
1762,0.3164556962025316,0.0972972972972973,0.21951219512195122,0.013803680981595092,0.09964412811387902,0.0627177700348432,0.20649651972157773,0.08656256024677234,0.666666666666667,0.2325581395348837,0.4958677685950412,1.0
3197,0.5063291139240507,0.2810810810810811,0.35772357723577236,0.09049079754601226,0.06405693950177938,0.156794425087108,0.27146171693735494,0.07962213225371073,0.20370370370370372,0.17441860465116277,0.743801652892562,0.0
3908,0.29113924050632906,0.33513513513513515,0.19512195121951217,0.06441717791411042,0.09964412811387902,0.14982578397212543,0.29930394431554525,0.08926161557740286,0.4537037037037037,0.2441860465116279,0.5289256198347105,1.0
2931,0.1645569620253165,0.08108108108108109,0.2682926829268293,0.015337423312883437,0.06761565836298933,0.038327526132404185,0.11600928074245938,0.050896471949105404,0.5185185185185186,0.7209302325581395,0.6446280991735538,1.0
3836,0.5189873417721518,0.20540540540540542,0.2682926829268293,0.00920245398773006,0.14590747330960857,0.13588850174216027,0.21809744779582363,0.05610179294389894,0.24074074074074048,0.26744186046511625,0.7272727272727273,0.0
1760,0.3164556962025316,0.21621621621621628,0.15447154471544716,0.0736196319018405,0.11743772241992884,0.2264808362369338,0.3990719257540603,0.13957971852708795,0.5277777777777777,0.1511627906976744,0.36363636363636354,0.0
834,0.43037974683544294,0.13513513513513514,0.25203252032520324,0.01687116564417178,0.1814946619217082,0.11149825783972125,0.23433874709976793,0.17717370348949402,0.9074074074074079,0.5465116279069766,0.4132231404958677,0.0
1405,0.3037974683544303,0.33513513513513515,0.19512195121951217,0.09662576687116564,0.21352313167259793,0.024390243902439025,0.2505800464037123,0.13668787352997924,0.37962962962962976,0.1511627906976744,0.36363636363636354,0.0
4611,0.2531645569620254,0.3675675675675676,0.2926829268292683,0.02760736196319018,0.08896797153024913,0.059233449477351915,0.15777262180974477,0.09118951224214555,0.4722222222222223,0.30232558139534876,0.47933884297520657,0.0
2423,0.4177215189873417,0.17297297297297298,0.23577235772357721,0.03680981595092024,0.09608540925266904,0.05226480836236934,0.2505800464037123,0.13495276653171473,0.574074074074074,0.5348837209302326,0.3471074380165289,0.0
2320,0.5189873417721518,0.12972972972972974,0.24390243902439024,0.11503067484662576,0.09964412811387902,0.13937282229965156,0.28074245939675174,0.12878349720454807,0.3333333333333335,0.5232558139534884,0.6280991735537191,0.0
454,0.3164556962025316,0.21621621621621628,0.23577235772357721,0.015337423312883437,0.15302491103202848,0.11149825783972125,0.27378190255220414,0.11162521688837401,0.6851851851851851,0.3953488372093023,0.4132231404958677,1.0
2806,0.4556962025316455,0.0972972972972973,0.5772357723577235,0.17177914110429449,0.10320284697508897,0.17421602787456447,0.3225058004640371,0.21014073645652687,0.26851851851851816,0.27906976744186046,0.14876033057851235,0.0
3011,0.34177215189873406,0.15135135135135136,0.2926829268292683,0.07515337423312883,0.07117437722419931,0.0975609756097561,0.22273781902552203,0.09543088490456952,0.42592592592592604,0.29069767441860456,0.6280991735537191,0.0
3045,0.22784810126582283,0.043243243243243246,0.21138211382113822,0.07515337423312883,0.08896797153024913,0.06620209059233449,0.20881670533642688,0.11818006554848637,0.32407407407407396,0.4069767441860464,0.31404958677685957,0.0
2363,0.3544303797468354,0.17297297297297298,0.21138211382113822,0.18404907975460122,0.15658362989323846,0.14634146341463414,0.40139211136890945,0.2103335261230015,0.6296296296296298,0.2325581395348837,0.28099173553719003,0.0
2185,0.4556962025316455,0.10810810810810811,0.25203252032520324,0.17024539877300612,0.14946619217081852,0.07665505226480837,0.19721577726218098,0.19066898014266442,0.4166666666666665,0.25581395348837205,0.24793388429752072,1.0
1914,0.3670886075949366,0.3783783783783784,0.24390243902439024,0.04447852760736197,0.08540925266903918,0.08710801393728224,0.29234338747099764,0.06728359359938452,0.24074074074074048,0.17441860465116277,0.6611570247933882,0.0
3610,0.3544303797468354,0.2918918918918919,0.39024390243902435,0.12576687116564417,0.16725978647686834,0.11498257839721254,0.36658932714617165,0.17678812415654832,0.2777777777777777,0.29069767441860456,0.23140495867768607,0.0
4319,0.3544303797468354,0.3567567567567568,0.19512195121951217,0.0736196319018405,0.09252669039145911,0.10801393728222997,0.24593967517401388,0.05764411027568883,0.3518518518518521,0.25581395348837205,0.8088154269972396,1.0
103,0.4556962025316455,0.24324324324324326,0.3252032520325203,0.28067484662576686,0.17793594306049823,0.14634146341463414,0.37354988399071926,0.24850588008482788,0.23148148148148184,0.27906976744186046,0.165289256198347,0.0
1279,0.34177215189873406,0.20540540540540542,0.24390243902439024,0.019938650306748466,0.05693950177935945,0.041811846689895474,0.33410672853828305,0.10969732022363843,0.5092592592592595,0.46511627906976744,0.4132231404958677,0.0
2756,0.5949367088607593,0.2702702702702703,0.2764227642276423,0.17177914110429449,0.17793594306049823,0.13937282229965156,0.5359628770301624,0.22575669944091104,0.3981481481481479,0.3488372093023256,0.3305785123966942,0.0
1882,0.48101265822784806,0.23783783783783785,0.3414634146341463,0.21012269938650308,0.12811387900355872,0.14982578397212543,0.4733178654292343,0.2311548101021792,0.40740740740740744,0.47674418604651153,0.1983471074380163,0.0
4187,0.2531645569620254,0.17297297297297298,0.2764227642276423,0.02147239263803681,0.09964412811387902,0.13240418118466898,0.22969837587006958,0.04569115095430831,0.4166666666666665,0.3255813953488372,0.7107438016528926,0.0
191,0.3670886075949366,0.21621621621621628,0.3252032520325203,0.3282208588957055,0.13879003558718864,0.16027874564459932,0.36658932714617165,0.26778484673221215,0.17592592592592604,0.3255813953488372,0.11570247933884281,0.0
1789,0.4936708860759493,0.12972972972972974,0.19512195121951217,0.015337423312883437,0.0604982206405694,0.08362369337979095,0.4176334106728538,0.07499518025833751,0.3148148148148149,0.6046511627906976,0.6776859504132229,1.0
3832,0.3670886075949366,0.24864864864864866,0.15447154471544716,0.04447852760736197,0.27402135231316727,0.0975609756097561,0.28074245939675174,0.11355311355311315,0.08333333333333348,0.25581395348837205,0.2644628099173554,0.0
1301,0.37974683544303794,0.12972972972972974,0.3252032520325203,0.10889570552147239,0.0818505338078292,0.17073170731707318,0.38747099767981436,0.13090418353576183,0.44444444444444464,0.05813953488372098,0.5619834710743801,0.0
4752,0.15189873417721517,0.1837837837837838,0.2926829268292683,0.010736196319018405,0.09252669039145911,0.13240418118466898,0.16009280742459397,0.03836514362830101,0.4537037037037037,0.48837209302325574,0.6776859504132229,1.0
3124,0.32911392405063283,0.17297297297297298,0.3170731707317073,0.2561349693251534,0.15302491103202848,0.06968641114982578,0.27146171693735494,0.22691343743975523,0.34259259259259256,0.29069767441860456,0.1983471074380163,0.0
831,0.4430379746835443,0.0972972972972973,0.3252032520325203,0.07515337423312883,0.09964412811387902,0.11149825783972125,0.35266821345707655,0.12319259687680884,0.28703703703703676,0.46511627906976744,0.5785123966942147,0.0
302,0.2784810126582277,0.3567567567567568,0.0,0.015337423312883437,0.1921708185053381,0.11846689895470383,0.18097447795823662,0.08270676691729406,0.4907407407407409,0.5232558139534884,0.4628099173553719,0.0
4479,0.2658227848101265,0.5135135135135136,0.21138211382113822,0.0598159509202454,0.15658362989323846,0.05226480836236934,0.27146171693735494,0.13861577019471838,0.46296296296296324,0.27906976744186046,0.18181818181818166,0.0
1567,0.4556962025316455,0.11891891891891893,0.3983739837398374,0.018404907975460124,0.1637010676156584,0.059233449477351915,0.23433874709976793,0.1443994601889358,0.5462962962962963,0.25581395348837205,0.31404958677685957,0.0
2838,0.37974683544303794,0.07567567567567568,0.23577235772357721,0.02607361963190184,0.08540925266903918,0.041811846689895474,0.16937354988399073,0.08116444958550062,0.3333333333333335,0.4186046511627906,0.5289256198347105,1.0
1018,0.4050632911392404,0.10810810810810811,0.3414634146341463,0.012269938650306747,0.12811387900355872,0.156794425087108,0.3433874709976798,0.08656256024677234,0.19444444444444464,0.1046511627906977,0.4132231404958677,0.0
1332,0.5063291139240507,0.08648648648648649,0.5203252032520325,0.25153374233128833,0.14590747330960857,0.23344947735191637,0.46635730858468677,0.2562174667437809,0.37962962962962976,0.3372093023255814,0.2148760330578514,1.0
2456,0.5316455696202529,0.2702702702702703,0.2926829268292683,0.10429447852760737,0.09964412811387902,0.11846689895470383,0.3410672853828306,0.16984769616348672,0.4166666666666665,0.372093023255814,0.4297520661157024,0.0
4275,0.22784810126582283,0.15135135135135136,0.16260162601626016,0.2361963190184049,0.12455516014234877,0.13588850174216027,0.24129930394431554,0.22190090611143276,0.44444444444444464,0.27906976744186046,0.14876033057851235,0.0
2783,0.4050632911392404,0.12972972972972974,0.25203252032520324,0.10429447852760737,0.15658362989323846,0.10452961672473868,0.4686774941995359,0.16888374783111715,0.5277777777777777,0.4302325581395348,0.39669421487603307,0.0
99,0.2658227848101265,0.2810810810810811,0.5365853658536586,0.23466257668711657,0.1316725978647687,0.08362369337979095,0.3596287703016241,0.2080200501253131,0.3703703703703707,0.3255813953488372,0.1322314049586777,0.0
1035,0.620253164556962,0.0972972972972973,0.3089430894308943,0.018404907975460124,0.1103202846975089,0.1289198606271777,0.3225058004640371,0.13668787352997924,0.38888888888888884,0.5232558139534884,0.36363636363636354,0.0
1262,0.43037974683544294,0.10810810810810811,0.5284552845528455,0.012269938650306747,0.1316725978647687,0.09059233449477352,0.3433874709976798,0.1443994601889358,0.5462962962962963,0.46511627906976744,0.23140495867768607,0.0
2250,0.6708860759493669,0.2810810810810811,0.43902439024390244,0.2561349693251534,0.1814946619217082,0.15331010452961671,0.5243619489559165,0.28359359938307094,0.3148148148148149,0.45348837209302323,0.1322314049586777,0.0
1462,0.4430379746835443,0.08648648648648649,0.3983739837398374,0.00920245398773006,0.1637010676156584,0.05574912891986063,0.32714617169373544,0.08849045691151147,0.4537037037037037,0.29069767441860456,0.5289256198347105,0.0
3350,0.4177215189873417,0.15135135135135136,0.22764227642276424,0.10122699386503067,0.1814946619217082,0.13588850174216027,0.2853828306264501,0.12319259687680884,0.3148148148148149,0.4302325581395348,0.5454545454545454,0.0
3566,0.4683544303797467,0.32432432432432434,0.22764227642276424,0.05521472392638037,0.07117437722419931,0.01742160278745645,0.23897911832946633,0.06728359359938452,0.24074074074074048,0.22093023255813948,0.7603305785123966,0.0
4539,0.5569620253164556,0.0648648648648649,0.2926829268292683,0.12576687116564417,0.0604982206405694,0.038327526132404185,0.11832946635730858,0.1636784268363236,0.36111111111111116,0.1511627906976744,0.5041322314049588,0.0
4430,0.5316455696202529,0.3027027027027027,0.4796747967479674,0.19938650306748465,0.14946619217081852,0.20209059233449478,0.29002320185614844,0.22652785810680598,0.20370370370370372,0.19767441860465118,0.11570247933884281,0.0
4545,0.3037974683544303,0.1837837837837838,0.43089430894308944,0.018404907975460124,0.04270462633451958,0.13588850174216027,0.21345707656612528,0.042510121457493,0.4166666666666665,0.1046511627906977,0.8264462809917352,0.0
3348,0.4177215189873417,0.20540540540540542,0.22764227642276424,0.22392638036809814,0.1316725978647687,0.013937282229965159,0.07424593967517401,0.183921341816081,0.3981481481481479,0.19767441860465118,0.47933884297520657,0.0
2372,0.2658227848101265,0.2702702702702703,0.14634146341463414,0.03680981595092024,0.09608540925266904,0.010452961672473867,0.17633410672853828,0.07981492192018536,0.5,0.20930232558139533,0.5785123966942147,0.0
3559,0.4556962025316455,0.2810810810810811,0.19512195121951217,0.04984662576687117,0.07829181494661924,0.010452961672473867,0.058004640371229696,0.07460960092539182,0.24999999999999956,0.16279069767441856,0.6280991735537191,0.0
3153,0.24050632911392406,0.22702702702702704,0.2682926829268293,0.04754601226993865,0.07117437722419931,0.0975609756097561,0.18329466357308583,0.054559475612109054,0.4722222222222223,0.2325581395348837,0.7107438016528926,0.0
1507,0.4936708860759493,0.1945945945945946,0.6016260162601625,0.1058282208588957,0.12455516014234877,0.1986062717770035,0.35034802784222735,0.1713900134952766,0.44444444444444464,0.48837209302325574,0.3305785123966942,0.0
3767,0.37974683544303794,0.34594594594594597,0.13821138211382114,0.18865030674846625,0.08540925266903918,0.1986062717770035,0.41067285382830626,0.20107962213225505,0.3148148148148149,0.31395348837209297,0.23140495867768607,0.0
3938,0.5443037974683542,0.10810810810810811,0.3089430894308943,0.007668711656441719,0.1103202846975089,0.13588850174216027,0.19257540603248258,0.06766917293233021,0.12962962962962932,0.441860465116279,0.6611570247933882,0.0
278,0.3670886075949366,0.2594594594594595,0.2764227642276423,0.00920245398773006,0.12455516014234877,0.041811846689895474,0.13457076566125287,0.0923462502409862,0.28703703703703676,0.29069767441860456,0.4297520661157024,0.0
2763,0.48101265822784806,0.23783783783783785,0.2764227642276423,0.00920245398773006,0.13879003558718864,0.006968641114982578,0.25522041763341063,0.07191054559475774,0.40740740740740744,0.13953488372093026,0.6776859504132229,0.0
2915,0.37974683544303794,0.0648648648648649,0.3089430894308943,0.006134969325153375,0.11387900355871888,0.06968641114982578,0.16705336426914152,0.06400616926932656,0.26851851851851816,0.372093023255814,0.5619834710743801,0.0
3050,0.29113924050632906,0.1891891891891892,0.19512195121951217,0.01687116564417178,0.10676156583629895,0.47560975609756095,0.6102088167053364,0.14285714285714235,0.7314814814814814,0.3604651162790698,0.2644628099173554,0.0
2121,0.48101265822784806,0.33513513513513515,0.22764227642276424,0.06595092024539878,0.09252669039145911,0.11846689895470383,0.23201856148491878,0.09041835357625061,0.4166666666666665,0.4186046511627906,0.6942148760330575,1.0
1488,0.32911392405063283,0.1945945945945946,0.6016260162601625,0.19478527607361965,0.12455516014234877,0.22996515679442509,0.49883990719257537,0.1945247734721427,0.40740740740740744,0.372093023255814,0.24793388429752072,0.0
835,0.4556962025316455,0.3675675675675676,0.2764227642276423,0.0567484662576687,0.1103202846975089,0.11149825783972125,0.22969837587006958,0.08559861191440277,0.3703703703703707,0.26744186046511625,0.7933884297520659,1.0
2615,0.32911392405063283,0.10810810810810811,0.3333333333333333,0.2085889570552147,0.10676156583629895,0.156794425087108,0.27842227378190254,0.18642760748024045,0.5,0.5813953488372092,0.3801652892561984,1.0
4091,0.3164556962025316,0.0648648648648649,0.22764227642276424,0.11196319018404909,0.17081850533807832,0.06620209059233449,0.16937354988399073,0.1376518218623488,0.4814814814814814,0.16279069767441856,0.3305785123966942,0.0
4757,0.2658227848101265,0.32432432432432434,0.21138211382113822,0.04447852760736197,0.09252669039145911,0.1254355400696864,0.23665893271461713,0.031039136302293713,0.40740740740740744,0.29069767441860456,0.9256198347107436,1.0
698,0.4556962025316455,0.24864864864864866,0.4146341463414634,0.2177914110429448,0.10676156583629895,0.20905923344947736,0.4524361948955916,0.21380374011953052,0.2962962962962963,0.441860465116279,0.24793388429752072,0.0
3426,0.4050632911392404,0.0972972972972973,0.3252032520325203,0.21395705521472394,0.13523131672597866,0.156794425087108,0.3410672853828306,0.23790244842876263,0.5555555555555554,0.6511627906976745,0.18181818181818166,0.0
4431,0.34177215189873406,0.32432432432432434,0.22764227642276424,0.03374233128834356,0.12099644128113879,0.05226480836236934,0.13457076566125287,0.041064198958935094,0.4351851851851851,0.29069767441860456,0.8595041322314045,0.0
165,0.39240506329113917,0.16216216216216217,0.2926829268292683,0.19018404907975459,0.14946619217081852,0.24390243902439024,0.38979118329466356,0.1945247734721427,0.38888888888888884,0.31395348837209297,0.2975206611570249,0.0
2542,0.6329113924050631,0.20540540540540542,0.2764227642276423,0.1549079754601227,0.07117437722419931,0.06097560975609756,0.36426914153132245,0.1846925004819724,0.36111111111111116,0.30232558139534876,0.4297520661157024,0.0
1929,0.620253164556962,0.2810810810810811,0.2682926829268293,0.13957055214723926,0.09608540925266904,0.15331010452961671,0.3781902552204176,0.18295739348371143,0.3148148148148149,0.20930232558139533,0.36363636363636354,0.0
1595,0.3164556962025316,0.20540540540540542,0.3983739837398374,0.10276073619631901,0.1316725978647687,0.17770034843205576,0.45707656612528996,0.1636784268363236,0.46296296296296324,0.2441860465116279,0.1983471074380163,0.0
2981,0.582278481012658,0.16216216216216217,0.22764227642276424,0.16104294478527606,0.08540925266903918,0.0975609756097561,0.20417633410672853,0.1534605745132076,0.26851851851851816,0.19767441860465118,0.4132231404958677,1.0
2049,0.3037974683544303,0.21621621621621628,0.19512195121951217,0.12039877300613497,0.07829181494661924,0.10452961672473868,0.3781902552204176,0.16753422016579833,0.6018518518518521,0.4069767441860464,0.28099173553719003,1.0
2129,0.3670886075949366,0.21621621621621628,0.3170731707317073,0.012269938650306747,0.09608540925266904,0.04529616724738676,0.24593967517401388,0.09041835357625061,0.4907407407407409,0.5813953488372092,0.611570247933884,0.0
531,0.3164556962025316,0.10810810810810811,0.39024390243902435,0.052147239263803685,0.6298932384341638,0.21602787456445993,0.32714617169373544,0.14247156352419665,0.2962962962962963,0.20930232558139533,0.2148760330578514,0.0
1397,0.43037974683544294,0.1837837837837838,0.2926829268292683,0.19171779141104295,0.14590747330960857,0.11498257839721254,0.44315545243619486,0.22151532677848706,0.2777777777777777,0.27906976744186046,0.14876033057851235,1.0
158,0.1645569620253165,0.3891891891891892,0.03252032520325203,0.012269938650306747,0.09608540925266904,0.14285714285714285,0.25522041763341063,0.044148833622518424,0.574074074074074,0.12790697674418605,0.6776859504132229,1.0
2624,0.2848101265822785,0.14054054054054055,0.30081300813008127,0.03987730061349694,0.04270462633451958,0.0627177700348432,0.16473317865429232,0.0703682282629643,0.6018518518518521,0.29069767441860456,0.6611570247933882,0.0
